"ID","Name","Long","Lat","X1959","X1970","X1979","X1989","X2002","X2010"
"AR45","Moscou",37.61666667,55.75,7186148,9061219,10480741,11625098,13028998,14425208
"AR40","Saint-Pétersbourg",30.31666667,59.95,3266874,3983679,4568107,5005419,4661219,4848742
"AUA26101","Kiiv",30.52,50.43,1115549,1661009,2188695,2663763,2688169,2862217
"AUZ12112","Tashkent",69.25,41.32,1037834,1578798,2014625,2437877,2526372,2601360
"AAZ01101","Baki",49.88,40.4,871871,1144085,1422512,1596550,1757815,1937300
"ABE01101","Minsk",27.57,53.9,515975,916949,1275798,1612472,1716780,1850399
"AR22401","Nijni-Novgorod",44,56.31666667,1256441,1594859,1825479,1954795,1795488,1723120
"AR50401","Novossibirsk",82.91666667,55.03333333,972987,1299400,1491498,1661119,1627866,1687247
"AUA20116","Kharkiv",36.25,50,1034281,1318070,1543164,1710411,1564327,1546603
"AR65401","Ekatérinbourg",60.58333333,56.83333333,864100,1130900,1327100,1498000,1432928,1496136
"AUA05117","Donetsk",37.8,48,1234109,1461824,1621354,1722085,1568821,1491507
"AKA011","Almaty",76.95,43.25,464322,746301,934389,1165561,1195638,1413182
"AR18401","Volgograd",44.48333333,48.7,688569,1000800,1186911,1323553,1397346,1396940
"AUA04106","Dniepropetrovsk",34.98,48.45,954915,1222508,1422972,1577990,1430723,1356913
"AR75401","Tchéliabinsk",61.4,55.15,951859,1126889,1264863,1377316,1303838,1330245
"AR36401","Samara",50.11666667,53.18333333,901600,1187900,1367300,1408157,1323936,1328211
"AR92401","Kazan",49.11666667,55.78333333,775603,1006832,1148838,1268176,1281241,1313825
"AGE01101","Tbilisi",44.79,41.73,772542,1006552,1201966,1427941,1197447,1251500
"AR60401","Rostov-sur-le-Don",39.71666667,47.23333333,680200,896100,1054200,1144600,1213717,1243691
"AAR01101","Erevan",44.51,40.18,529039,818784,1114336,1342907,1225815,1243000
"AR52401","Omsk",73.38333333,54.96666667,581100,832563,1031768,1170398,1156849,1153971
"AUA15114","Odesa",30.73,46.47,675418,928928,1097449,1180221,1091342,1082099
"AR63401","Saratov",46,51.53333333,689968,910441,1044421,1114710,1099126,1074596
"AR80401","Oufa",55.96666667,54.73333333,546900,770900,969300,1082100,1042437,1062300
"AR04401","Krasnoiarsk",92.93333333,56,423497,680637,845519,987708,981983,1047312
"AR57401","Perm",56.25,58,688231,913325,1063480,1158428,1064657,1043459
"ATU02101","Ashgabat",58.38,37.95,169935,253118,317449,410467,727286,1034543
"AR20401","Voronej",39.18333333,51.66666667,470672,711104,851677,971439,942327,980581
"AR32431","Novokouznetsk",87.11666667,53.75,895515,1002538,1027967,1103523,973626,924307
"AKI02101","Bishkek",74.6,42.87,239428,452328,569912,650578,835978,872848
"ATA02101","Doushanbe",68.77,38.56,237350,405397,533874,658174,739231,796000
"AR03401","Krasnodar",38.98333333,45.03333333,359119,528799,640387,697023,731969,789741
"AUA08107","Zaporizhzha",35.18,47.82,451137,657890,780745,883909,814473,780733
"AR36440","toljatti",49.41666667,53.51666667,121106,309002,554137,685424,763714,775074
"AUA13118","Lviv",24.03,49.84,417872,568403,685817,812356,755054,760391
"AR82401","Makhatchkala",47.48333333,42.98333333,148265,234700,312475,386985,584307,758892
"AR05401","Vladivostok",131.9,43.11666667,372968,556824,684366,803535,734928,733964
"AKA09104","Karagandy",73.1,49.8,531485,813206,929550,1001198,705378,732973
"ALE01150","R_ga",24.1,56.95,581939,733694,851726,934805,768947,730109
"AMO01113","Chisinau",28.86,47.01,216005,356382,479604,727123,663671,7e+05
"AR01401","Barnaoul",83.75,53.36666667,344438,500098,596582,672493,679307,682529
"AUA04111","Krivii Rig",33.35,47.92,431185,625945,696304,758216,705866,670397
"AR73401","Oulianovsk",48.38333333,54.31666667,213422,368462,486213,651289,663574,640205
"AR25401","Irkoutsk",104.3,52.28333333,378900,480900,590400,673800,641124,635185
"AR94401","Ijevsk",53.21666667,56.85,285300,422400,548700,635100,632140,628116
"AR70401","Toula",37.61666667,54.2,479935,652797,713263,735350,658671,620830
"AKA021","Astana / tselinograd",71.43,51.18,102276,179514,233638,277365,419771,613006
"AKA13108","Shymkent",69.6,42.3,153241,247064,321535,392977,413332,603499
"AUZ05104","Namangan",71.67,41,123467,175267,257046,414100,522579,603126
"AR78401","Iaroslavl",39.86666667,57.63333333,407100,517300,597000,633000,613088,591486
"AR71401","Tioumen",65.53333333,57.15,150200,268500,359000,481914,516059,581758
"AR97401","Tcheboksary",47.25,56.13333333,104400,255000,392900,534400,566478,577758
"AR08401","Khabarovsk",135.0666667,48.48333333,322700,436000,527800,600600,583072,577668
"ALI10116","Vilnius",25.32,54.68,242853,385150,499280,606831,565300,571706
"AR32401","Kemerovo",86.06666667,55.33333333,346779,453996,539359,590907,560938,561526
"AR42401","Lipetsk",39.6,52.61666667,206987,349752,460490,530442,553592,554922
"AUZ01101","Andidjan",72.34,40.78,151328,216478,297989,399405,488114,554539
"AR53401","Orenbourg",55.1,51.76666667,267300,344300,458700,546500,549361,546987
"AR61401","Riazan",39.71666667,54.61666667,224300,367500,471100,533300,540710,543440
"AR69401","Tomsk",84.96666667,56.5,248800,338400,420700,502000,487838,522940
"AR12401","Astrakhan",48.03333333,46.35,295800,410500,461000,509200,504501,520662
"AR56401","Penza",45.01666667,53.2,255500,373700,482900,542600,518025,517137
"AR92430","Naberejnie Tchelny",52.33333333,55.7,19100,37900,301400,500300,509870,513242
"AUA14104","Mikolaiv",32,46.97,260551,372321,451741,522343,512827,501183
"ABE04104","Gomel",30.98,52.44,168270,272253,382785,500846,478912,487200
"AUA05132","Maryoupol' / jdanov",37.55,47.1,291426,425750,512612,529724,500766,480129
"AR33401","Kirov",49.65,58.6,278379,370073,436972,499530,480411,473668
"AUA12117","Lougansk",39.33,48.57,285667,395405,482558,521510,484077,458156
"AR07427","Piatigorsk",43.05,44.03333333,192670,302811,357065,401154,424975,450491
"AR27401","Kaliningrad",20.5,54.71666667,206000,300600,360700,409200,440916,443924
"AUZ08104","Nukus",59.61,42.45,67415,131968,190131,287708,375781,443835
"AR24401","Ivanovo",40.98333333,57,355500,441900,489600,508000,460482,438685
"AR65476","Nijni-Taguil",59.96666667,57.91666667,397200,444600,473600,515600,469427,433932
"AR15401","Briansk",34.36666667,53.25,218300,330600,408200,467400,447030,429514
"AUA05111","Gorlivka",38.05,48.3,531349,556489,552663,562443,482366,428911
"AUA05126","Kramatorsk",37.53,48.72,345108,432799,494749,514679,462494,428750
"ATU05103","Turkmenabat / Tchardjou",63.58,39.1,66112,96383,140182,167394,298979,427252
"AUZ09104","Samarkand",66.96,39.65,206866,281140,521859,416331,416476,418166
"AR38401","Koursk",36.18333333,51.71666667,204700,284200,375300,424200,412442,414595
"AR75438","Magnitogorsk",59.03333333,53.38333333,311100,364200,406100,440300,418545,408401
"AUZ03101","Fergana",71.78,40.39,154675,216554,300414,373120,391032,407452
"AR81401","Oulan-Oude",107.6166667,51.83333333,175200,253600,304290,367695,375417,404357
"AR28401","Tver",35.9,56.86666667,261000,345100,411500,450900,408903,403726
"AES01140","Tallinn",24.75,59.43333333,281714,362706,429727,482037,398434,399340
"AR07401","Stavropol",41.98333333,45.05,141000,198300,258200,318300,354867,398266
"AR11401","Arkhanguelsk",40.53333333,64.55,272600,376800,432800,466100,399434,389328
"AR47401","Mourmansk",33.08333333,68.96666667,271140,370436,455095,560912,418642,382344
"AR14401","Belgorod",36.6,50.6,72300,151300,245785,311127,352362,373025
"AUA02103","Vinnitsya",28.48,49.23,121854,211572,314446,374304,357302,369214
"ALI02108","Kaunas",23.9,54.9,216837,310703,379732,435269,388513,361992
"AUA01113","Simferopol",34.11,44.96,199037,264410,320758,367270,366449,360337
"ABE06110","Mogileu",30.34,53.91,121712,202314,290361,359188,361635,359596
"AUA27103","Sevastopol",33.53,44.6,148033,239109,311429,368565,352466,351964
"ABE03104","Vitebsk",30.19,55.19,148300,230804,296605,350004,341719,351231
"AKA04101","Aktobe",57.18,50.3,96680,149914,190569,253532,251085,345687
"AR17401","Vladimir",40.41666667,56.13333333,153900,237937,304850,366343,327572,345598
"AR89401","Saransk",45.18333333,54.18333333,115900,231700,312100,363100,354656,344954
"AR03426","Sotchi",39.71666667,43.6,131016,224000,287400,336500,328809,343285
"AUZ02101","Bukhara",64.43,39.77,90357,145717,226525,283588,314760,340033
"AR53423","Orsk",58.56666667,51.2,230700,308700,341300,376800,357278,337936
"AR37401","Kourgan",65.33333333,55.45,145700,243900,309900,355500,345515,333640
"ABE05104","Grodna",23.81,53.68,72943,132471,194775,270535,309452,332870
"AR54401","Orel",36.08333333,52.96666667,152962,234974,312432,349250,345409,329849
"AR90401","Vladikavkaz",44.68333333,43.01666667,164400,243759,289087,311460,330182,328410
"AR66401","Smolensk",32.05,54.78333333,160023,230620,299247,341500,325137,326863
"AR29401","Kalouga",36.26666667,54.51666667,134200,210900,265000,311400,334751,325185
"AR76401","Tchita",113.5,52.03333333,171800,241400,302600,365800,316643,323964
"AR95401","Abakan",91.41666667,53.71666667,159275,204457,270476,322231,325748,323053
"AKA08103","Taraz - djambul",71.37,42.9,113346,187164,263793,306715,328795,320634
"AUA21108","Kherson",32.6,46.63,157995,271102,330941,368486,339956,317360
"AKA14104","Pavlodar",76.95,52.3,90096,187070,272895,330748,292044,317289
"AAZ05105","Ganca",46.36,40.68,116122,189512,231901,278006,300891,315900
"ABE02103","Brest",23.7,52.1,73614,121629,177249,258016,229712,312779
"AR19430","Tchérépovets",37.91666667,59.13333333,92400,188300,265900,310500,311869,312311
"AR68401","Tambov",41.43333333,52.71666667,197700,263100,307900,343100,327712,312308
"AR71136","Sourgout",73.43333333,61.25,0.1,34000,107300,247800,285027,306703
"AKA16106","Oskemen (oust-kamenogorsk",82.61,49.98,150371,230340,274287,324478,300977,303720
"AR19401","Vologda",39.9,59.21666667,139100,177800,236500,282800,293046,301642
"AUA16113","Poltava",34.57,49.58,143097,219873,278931,314740,316630,300501
"AAZ03101","Sumqayit",49.67,40.59,51485,127268,195844,239824,274760,299600
"AKA16108","Semei/semipalatinsk",80.23,50.41,156110,235735,282574,334402,269228,299264
"AUA25115","Tchernigiv",31.3,51.5,89585,158873,238141,296347,304405,297402
"AUA23114","Tcherkasi",32.07,49.43,84822,158393,228197,290340,294731,287713
"AUA12116","Lisitchansk",38.42,48.92,183949,278724,309953,343124,307666,287540
"AR70234501","novmoskovsk",38.26666667,54.03333333,280915,321341,333118,326161,297284,279563
"ATU04101","Dashougouz",59.97,41.83,0.1,0.1,83750,111406,195034,275278
"AR80445","sterlitamak",55.95,53.63333333,111600,184900,220100,247500,264362,273432
"AUA18113","Soumi",34.78,50.92,98015,166467,228174,291264,290984,272326
"AR83401","Naltchik",43.61666667,43.48333333,100700,164700,230800,262700,308749,271774
"AUA06104","Zhitomir",28.67,50.25,116246,172235,243764,292097,283277,271714
"AR96401","groznyj",45.7,43.31666667,251750,341300,375300,399700,210720,271596
"AR98401","Iakoutsk",129.7333333,62.03333333,74300,111349,158528,198710,226429,269486
"AR34401","Kostroma",40.93333333,57.76666667,171700,223000,254700,278400,278750,268617
"AR88401","Iochkar-Ola",47.86666667,56.63333333,89845,169532,211084,255191,273329,265528
"AR08409","Komsomolsk-na-Amoure",137,50.55,177300,218100,263900,315300,281035,263906
"AR86401","Petrozavodsk",34.35,61.78333333,135300,184500,234100,269500,266160,263540
"AUA22112","Khmelnitskii",27,49.42,62473,112959,171801,236938,253973,261397
"AR60437","taganrog",38.9,47.23333333,202100,254200,276400,291600,281947,257692
"AR71135","Nijni-Vartovsk",76.55,60.95,0.1,15700,108700,241500,239044,251860
"AUA24112","Tchernivtsi",25.93,48.3,154390,186812,218561,256644,240893,251776
"AR60440","shahty",40.23333333,47.7,230681,240678,246684,266622,263585,251406
"AUA17110","Rivne",26.25,50.62,59598,115541,178956,227925,248642,249582
"AUZ07104","Karshi",65.8,38.86,19709,71111,108225,168719,214735,249107
"AR25414","Bratsk",101.6,56.11666667,51500,185261,244048,284617,259335,246348
"AR03420","novrossijsk",37.76666667,44.71666667,93500,132700,159100,185900,232079,241788
"AKA10103","Kostanai",63.58,53.17,91060,136372,181236,244872,230436,237869
"AUA11105","Kirovograd",32.26,48.5,134330,188795,236652,269803,252936,236097
"AR87401","Syktyvkar",50.81666667,61.66666667,64500,125100,171000,232100,230011,235006
"AKI05101","Osh",72.79,40.53,65197,120374,169000,211045,201183,234552
"AR32419","leninskkuzn",86.16666667,54.65,270000,277983,282768,319700,253259,234389
"AR92435","nizhnekamsk",51.81666667,55.63333333,0.1,49000,134200,190800,225399,234108
"AR25405","angarsk",103.9166667,52.56666667,140075,209006,244079,270649,251176,233765
"AMO02108","Tiraspol",29.64,46.84,105785,177553,231829,311831,249614,229527
"AKA07102","Oral",51.37,51.23,103914,134162,177716,211925,211465,229226
"AR49401","Veliki Novgorod",31.28333333,58.51666667,62909,132279,196300,243015,233320,228336
"AUA16108","Krementchouk",33.42,49.07,92810,166083,209616,236495,233239,227611
"AUA09106","Ivano-Frankivsk",24.71,48.92,66456,104971,149747,214021,218435,224401
"AR80439","salavat",55.93333333,53.36666667,107300,168100,194200,219500,228795,222327
"AR14440","staryjoskol",37.83333333,51.3,27500,51500,114900,173900,215898,221163
"AUA19115","Ternopil",25.61,49.55,52245,84663,143625,204845,227035,217577
"ABE06102","Babrouisk",29.23,53.15,97530,137536,192207,221166,220760,215378
"AR46204501","balashiha",37.95,55.8,94744,118467,137817,151591,171157,215353
"AR10401","Blagoveschensk",127.5333333,50.28333333,94700,127800,172000,205600,219221,214397
"AUZ03103","Kokand",70.94,40.53,105082,133131,152776,182073,199354,210794
"AUA03107","Loutsk",25.33,50.75,57305,96493,141070,197724,207511,210775
"AR01405","bijsk",85.16666667,52.51666667,150909,190487,216527,239183,231172,210055
"AGE04108","Koustaisi",42.72,42.26,139778,177509,211955,256150,202806,209600
"AUA10102","Bila Tserkva",30.12,49.78,70633,108545,151318,196878,200693,209250
"ATU06102","Mary",61.83,37.6,0.1,0.1,74481,92290,152933,208682
"AKA11104","Kyzylorda",65.51,44.85,69141,131186,168505,167160,175011,207557
"AR36435","syzranj",48.46666667,53.16666667,182200,207300,208300,210377,213443,206017
"ATA05101","Khoutchand / leninabad",69.63,40.28,109532,144305,178126,213105,207827,205000
"AR58401","Pskov",28.33333333,57.81666667,81300,126700,175700,203800,202780,203281
"AKA15103","Petropavlovsk",69.16,54.88,131453,172911,206559,241360,196725,201446
"AR78415","Rybinsk",38.83333333,58.05,181700,218300,238600,251400,222653,200771
"AR63407","Balakovo",47.8,52,36400,103500,151600,197400,200470,199573
"AR75442","miass",60.1,55,129900,168800,196000,217900,205564,195217
"AR11430","severodvinsk",39.81666667,64.56666667,78700,144700,197200,248700,201551,192265
"AUZ06101","Navoi",65.38,40.08,0.1,0.1,84277,123915,160972,189092
"AR03405","Armavir",41.11666667,45,111000,145400,161500,161000,193964,188897
"AR65456","krasnotursk",60.2,59.76666667,210000,197300,199200,208500,195898,188200
"AR65480","pervouralsk",59.95,56.91666667,145300,175700,192100,208000,194944,186445
"AR60412","volgodonsk",42.15,47.51666667,25600,41100,106700,190900,181438,185650
"ALI03102","Klaip_da",21.12,55.72,89923,140012,175834,204248,191899,182752
"ABE03116","Polatsk",28.8,55.49,46189,104296,138262,169536,185678,181803
"AKA12101","Aktau",51.2,43.65,0.1,63366,118186,169948,163128,181780
"AR64401","Ioujno-Sakhalinsk",142.7333333,46.95,89891,111911,147909,159300,175085,181727
"AUA05148","Torez",38.59,48.04,242183,236847,239529,249772,205720,180031
"AR30401","Petropavlovsk-Kamtchatski",158.65,53.01666667,85600,163403,225797,280687,198028,179526
"AKA06101","Atyrau/guriev",51.88,47.12,94941,136674,153533,166146,159901,178341
"AR04429","Norilsk",88.21666667,69.33333333,114567,149534,231823,265430,220602,175301
"AR75412","zlatoust",59.66666667,55.16666667,161300,180500,197800,207800,194551,174985
"AR65436","kamenskural",61.93333333,56.4,141000,169300,187400,207800,186153,174710
"AUA12135","Stakhanov/Brianka",38.65,48.56,226845,253314,239626,244209,195887,173417
"AUA04113","Nikopol'",34.4,47.57,117414,171309,195982,211999,184860,172617
"AR60427","novcherkask",40.08333333,47.43333333,123139,172668,196717,201173,184470,169039
"ABE02101","Baranabitchi",26.03,53.13,58064,101472,130647,159315,168119,168666
"AUA13111","Drogobitch",23.5,49.35,83404,123753,150065,173136,168674,164097
"AR46438","kolomna",38.78333333,55.08333333,117785,135900,147300,161900,167635,162854
"AR57408","Berezniki",56.78333333,59.41666667,117900,155700,193300,207700,179221,162206
"AR05414","Nakhodka",132.8666667,42.81666667,69480,111575,150697,185233,177133,159695
"AR05423","ussurijsk",131.95,43.8,104300,128200,146800,158000,157759,157946
"AUA08109","Melitopol",35.37,46.84,94670,136860,160664,173385,160370,157626
"AR79401","majkop",40.08333333,44.6,86806,117277,135824,158138,167433,154978
"AUZ12109","Almalyk",69.6,40.84,40480,103684,126701,145466,149569,152535
"AR82410","derbent",48.3,42.06666667,54100,67600,82200,100100,127377,150632
"AUZ04101","Djizzak",67.84,40.12,0.1,0.1,69501,106087,131665,150382
"AR18415","kamyshin",45.4,50.08333333,76200,120900,139500,152800,158737,148269
"ABE04110","Mazyr",29.27,52.05,41368,72721,106868,141234,148955,147812
"AUA01109","Kertch",36.47,45.36,98769,127608,156827,174365,156148,147269
"AR01416","rubcovsk",81.2,51.51666667,111400,145000,157100,171800,163063,147008
"ABE07101","Barysau",28.49,54.23,59280,84112,111672,143792,150520,146910
"AKA09103","Zhezkazgan",67.77,47.78,43918,95357,138268,167538,150388,146332
"AR92405","Almetevsk",52.3,54.9,50900,87100,109600,129000,140437,146309
"AAR08102","Gyoumri",43.85,40.79,108446,164966,206613,122587,150410,146300
"AR17425","kovrov",41.31666667,56.35,98600,123300,142900,159900,155499,145492
"AR32425","mezhdurechk",88.05,53.68333333,86700,117900,131800,153000,146422,145024
"AUZ11102","Termez",67.28,37.22,0.1,0.1,56779,82951,116820,144219
"AUZ07105","Shatchrisabz",66.83,39.06,0.1,0.1,55723,81558,115698,143632
"AKA13106","Tourkistan",68.25,43.33,38152,53965,66741,78285,86356,142899
"AUA12102","Altchevsk / kommunarsk",38.8,48.47,129946,156026,152760,157491,148033,140287
"AUZ13101","Ourgentch",60.63,41.55,44000,76000,100010,126380,134749,140172
"AUA04116","Pavlograd",35.87,48.52,45827,95276,129562,164942,147107,140034
"AKA05109","Taldykorgai",78.37,45.02,48104,81622,108396,138237,114065,139075
"AUZ12102","Bekabad",69.27,40.22,0.1,0.1,67656,94382,117871,135166
"AKA03106","Kokshetau",69.39,53.28,52909,80564,103162,136757,123540,135106
"AR82435","hasavjurt",46.58333333,43.25,34200,54300,65100,70500,121817,133929
"ATU03101","Balkanabat",54.37,39.51,0.1,0.1,71284,86314,113059,133489
"AR17435","murom",42.03333333,55.56666667,88791,124007,145980,161688,144711,132491
"AR46215501","sergiposad",38.13333333,56.3,89900,110600,129200,138000,134538,132490
"ABE02119","Pinsk",26.07,52.12,41548,61752,89847,118636,130260,131357
"ATU06101","Bayramaly",62.17,37.62,0.1,0.1,37531,43824,86389,131173
"ABE03114","Orsha",30.41,54.52,71087,110984,122263,136684,137118,128827
"AR07415","kislovodsk",42.71666667,43.91666667,78000,89600,100900,114400,129788,128502
"AR87425","Oukhta",53.7,63.56666667,52000,87600,114500,140900,132927,127451
"AUZ12101","Angren",70.14,41.02,55789,76096,105970,131970,128844,126958
"AR46470","serpuhov",37.4,54.91666667,106400,124300,139700,143600,131097,126496
"AUZ09102","Kattakourgan",66.26,39.9,0.1,0.1,53353,78350,105171,126173
"ALI06110","siauliai",23.32,55.93,59722,93057,118216,145056,132907,125453
"AKA14102","Ekibastouz",74.91,51.99,25705,43726,65871,134627,122514,125012
"AR93401","Kyzyl",94.45,51.71666667,34500,51700,70047,91897,114568,124925
"AGE02101","Batoumi",41.63,41.64,82328,100603,122815,136609,121806,123500
"AR71134","Nefte-Ougansk",72.6,61.1,0.1,19700,52400,93900,107830,123276
"AMO01102","Balti",27.93,47.76,67114,101447,125330,158517,126935,122900
"AR73405","dimitrvgrad",49.6,54.21666667,50700,81400,106000,123600,130871,122549
"AR80427","Neftekamsk",54.25,56.08333333,0.1,51461,73813,111356,127124,121757
"AR91401","cherkessk",42.05,44.21666667,41700,67200,90800,113100,116244,121439
"AR46457","orehovozuev",38.96666667,55.8,108300,120100,132300,137200,122248,120620
"AR07424","nevinnomysk",41.93333333,44.63333333,39800,85100,103700,121400,132141,118351
"AUA08101","Berdyansk",36.79,46.75,65249,100133,122109,132644,121183,117517
"AR29415","obninsk",36.61666667,55.1,18500,55079,82229,110592,118012,116948
"AUA07109","Ouzhgorod",22.3,48.62,47396,64578,90995,117061,117268,116456
"AUA05128","Krasnoarmiisk",37.18,48.28,99337,107090,118657,136113,123179,116409
"ALI05106","Panev_zys",24.35,55.73,41096,73328,101519,126419,118864,111959
"AR60430","novoshahtsk",39.91666667,47.76666667,118009,117242,119120,121842,116017,111087
"AR71178","Noiabrsk",75.45,63.2,0.1,0.1,0.1,85900,96440,110572
"AR24405","kineshma",42.15,57.45,116500,125800,131200,133900,119936,110365
"AKA10105","Roudnyi",63.12,52.96,36639,96041,109707,124300,106475,109659
"AR80435","oktjabrskij",53.48333333,54.48333333,64700,77100,88000,104700,108647,109379
"AR04403","achinsk",90.5,56.26666667,50300,97000,116900,121600,118744,109156
"AR46253501","stupino",38.06666667,54.9,71887,98800,113800,118600,104022,108822
"AR69541","seversk",84.85,56.6,0.1,0.1,0.1,103000,109106,108466
"AR42415","elec",38.51666667,52.61666667,77900,100700,111700,120300,116726,108404
"AKA12102","Zhanaezen",52.8,43.3,0.1,18073,37996,52911,67146,108020
"AUA01107","Evpatoria",33.36,45.2,56992,79444,93281,107792,105849,106846
"AR22403","arzamas",43.81666667,55.4,41500,67500,93300,109000,109432,106367
"AAR06107","Vanadzor",44.49,40.81,49423,106624,146036,75616,106968,104800
"AR71176","Novy Ourengoï",76.68333333,66.08333333,0.1,0.1,0.1,93200,94456,104144
"ALE01117","Daugavpils",26.53,55.88,65459,100431,115731,126680,113409,103922
"AR85401","Elista",44.26666667,46.31666667,23200,49900,70300,89700,104254,103728
"AES01143","Tartu",26.71666667,58.38333333,74263,90459,104518,113977,101140,103284
"AUZ11101","Denau",67.9,38.27,0.1,0.1,35695,46881,76375,103130
"ATU03103","Turkmenbashi",52.97,40.02,0.1,0.1,53131,58854,83176,102906
"AUA22106","Kamyanets-Podilsk",26.57,48.67,40299,57111,84440,102236,99769,102813
"ABE07117","Saligorsk",27.53,52.8,0.1,38255,65148,92742,101200,102692
"AUA12113","Krasnii Loutch",38.93,48.13,132232,134754,133179,139268,114442,102276
